ax,ay,az,gx,gy,gz,label
-0.16310726347461618,-0.09248409920006798,10.443980029821516,2.8246681226725467,1.910484911298119,-4.037338519655686,sitting
-0.7092550898436369,0.19180260790639767,9.508660290179172,5.1283414862393055,-4.197433570272011,5.776771013904364,sitting
0.7165702163242174,0.6245749475454874,9.996122689181702,1.4065071118046242,-3.0046384762682976,1.4502301596341058,sitting
0.7094904329708552,0.5355250498033501,10.158012778131436,-5.465608678619171,2.2881783866318113,2.8081151908141635,sitting
0.6223679233081034,-0.356967961960525,9.99774471467086,-4.44640298863358,-2.2535597388073363,0.7183448015748846,sitting
-0.6074434771084509,0.16376651006189935,9.87406838648249,2.679523133058638,3.7553538653067404,-5.125598448476914,sitting
-0.12822466405753002,-0.8782733345636516,9.346431061692112,-1.5906161337544016,2.3262167648340135,-3.165427060051205,sitting
-0.5731370728045495,-0.04508466955025811,10.382380699192868,3.9112018177652343,-4.39649573877295,2.1854737984994714,sitting
0.31830373677722557,0.39704446830705964,10.420319597668058,4.666209567109815,1.7763319516167189,-2.2952714465788673,sitting
-0.8425934110737379,0.19195645633135766,10.495278521269217,0.936730659774311,-3.8709052480282313,0.7531410418480429,sitting
-1.1391130081851122,-0.639542805521964,9.894738370615405,-2.3345359996958077,-1.7832628850734134,2.8486604182810225,sitting
0.7294385285894064,0.22731010060906032,10.353185214527693,-0.5091711098668403,3.093202384300938,-4.716222503227499,sitting
0.011104115701878657,-0.5769466262104649,11.740771705112714,-3.1056997985015924,-3.0106160826301784,5.263661338892491,sitting
0.565621004020189,-0.16556948210047684,10.129096964179684,0.4886894387078062,3.4511680591430824,2.491599073950124,sitting
-0.9447233350456695,0.6454272749009781,9.143912740697905,3.9027099115773325,-5.413076017422803,-2.6221017486754024,sitting
0.45563468009077424,-0.39161371600083666,9.639255574952388,3.846585340771723,-0.030267875160991442,-3.6935371110750164,sitting
-0.7268722988354118,0.008615767432063853,10.814462098537874,1.60081605073057,-1.3899364140336057,-3.5754779265525847,sitting
0.7665137695925133,0.36012071972198445,10.389461561525865,3.5779823531702184,0.06000125013827107,-0.8842417784051692,sitting
0.8331911597300254,-0.2895211784947034,8.915056739580328,-0.12150975263295258,-1.2153398390655132,-1.27896024945507,sitting
0.4611416270799204,0.8844727277190233,10.221814727787157,-3.4648526361702636,-2.2437498264594327,-0.0339461864617252,sitting
0.29028497923977975,0.42336156150008014,10.225879904752558,5.816151329136085,-3.203275481054378,-0.4867278329614919,sitting
0.19663944321474391,0.5244415351611194,9.52483092238409,1.192145508440768,6.299463477895411,3.279348966147814,sitting
0.0006526281746103701,0.3307579916740173,9.76662389371094,-2.53718353790798,-2.6624413714448525,-0.09813586794268891,sitting
0.1633339073943002,-0.7976887696064382,10.081847731927814,1.3958304528258068,-1.6236554108757506,-3.823880895022085,sitting
-0.8486859409036567,0.6512327519142538,9.198022625408127,-0.9620355736190519,-4.380462391475177,0.6878730388619345,sitting
-0.6494554306237947,0.42846448919963404,10.821631377402738,-0.6023432538369179,-0.6722204896602398,1.297067095846522,sitting
-0.963853812697919,0.18831960838545717,9.841672980239167,-3.502915101148596,-0.32586611113319197,-1.0138370799618184,sitting
-0.10880877417940965,-0.03648208236227313,9.989681283991223,-4.324919079183473,3.984405067569902,-1.964095316843771,sitting
0.17952436327479265,0.2216992531467699,10.760761561145161,-0.2173686915125947,-1.2880253574795975,-0.015485466036303519,sitting
-0.29610721126205636,0.08504382600930892,9.58044308106003,-2.2924214576535547,-3.4458714652880214,4.749426385540367,sitting
0.046831079344262574,0.29654701181476284,9.639471447889402,-1.1392737977456726,-1.0179026245271998,-0.15495676635906813,sitting
0.5832996360906287,0.7696525871146468,8.915956442587259,-2.399761182539981,-2.796792700418952,-4.996698094159914,sitting
0.4005312321576381,0.7005657135465485,9.401911246435148,-2.1458657011511124,-2.5499377797059597,1.2651623596819372,sitting
0.007670244276439059,0.1284297392847582,9.695821476496327,1.881137891392048,-4.37828530173586,-5.961203118195549,sitting
0.171846216676095,-0.1342358973585224,10.95007480526571,-1.5437225921383826,2.9552800430504815,1.8111868097698438,sitting
0.35221361376453664,-0.09617774830049233,9.836683916494206,2.8966692357493558,-3.8616578353291287,-1.352742513822353,sitting
-0.15473183450855837,-0.48302186644888034,9.793179701293438,0.4511539780138752,-3.080408295220641,1.288474204240841,sitting
0.2481608979061356,-0.39030609338098343,10.937078256892358,1.2595694969912892,3.498169241976545,-2.2697602960813934,sitting
0.38929820859174935,0.5301677372900224,10.320675144661331,2.0210357303115654,5.236489394896813,-0.9892105846149838,sitting
0.03369669631224817,-0.4081443130607424,9.67897196881809,0.0538314205589987,5.0028449647502,-4.260478850625759,sitting
0.489767527633361,-0.1369733540418944,10.054276034765426,1.5509603893880959,-0.07768564984220894,-2.883239538596093,sitting
-0.06579614767684469,-0.8921135667200093,10.073066511843239,-3.7468877426183784,0.6054498888682174,-0.016594619727662296,sitting
-0.6368945147924701,-0.7765258566446573,10.306755184225167,1.1470320518899113,3.845453402480012,-3.94603093607764,sitting
0.1559362898150432,0.05105020879905597,9.896913184351424,3.611653057171552,2.425891527852426,0.8876668640792832,sitting
-1.2718005511194892,0.6012143549810252,11.128865345097362,-2.858940726514611,-1.1720246187763528,-0.9993316709324953,sitting
-0.1141537252046686,0.28527068324218285,10.089674005345966,-4.791244199709845,-5.560482459969622,-1.3169566947541071,sitting
0.4463501944045718,-0.5069189224659569,10.289703735880986,-3.8416942045042672,-2.2709165831226885,1.4897168378526744,sitting
0.07629101123406998,0.914800274797628,10.17957178723281,4.284329487083009,4.0100575398331655,-4.650333393545707,sitting
-0.8816991582139749,0.20044796994851968,9.919575337601957,-1.6964127780328195,-0.7037964562564163,-4.220949607998702,sitting
-0.30499789154439416,0.4827126090643085,9.97016976495875,2.5734797735858193,1.2695894300873674,-0.6583536231678225,sitting
-0.5655913592262222,-0.22576896646708317,9.734659246975864,-1.9262222049353008,3.5134504190915754,-2.254753503722773,sitting
-0.08979270131374176,-0.7868527584971824,11.798675578071594,-3.1525639967564856,1.1844210258627026,-1.8266339716702555,sitting
0.3715938293882819,0.6496395467833462,10.157168771328116,-1.6012217077021917,4.655879712771907,-0.42703889656681676,sitting
-0.5441851050894397,1.8284786845127963,10.680431584676857,0.9061676758673489,-1.8207659079973593,4.8481392500919425,sitting
-0.1324015533555311,0.11847432864991783,10.040842351108846,-3.4889634485605727,-2.5512992349694503,2.837436661585586,sitting
0.12543995159188664,0.4399884226202629,11.282450913920123,0.4838369826135852,2.3492205956065813,5.0294833317699865,sitting
0.48249787789720383,-0.2923085688990903,9.45423235015659,2.9769548219963977,-1.9248287057403206,-0.4149349610572003,sitting
0.03613209744192146,-0.284516087825389,9.386382711478962,1.5053051325740394,2.405267162531612,-1.9350967536057302,sitting
-0.6205082063013705,-0.1135977116172085,10.00410016735391,-0.12034846542186761,-3.7737848862051426,-2.5081703269810944,sitting
0.6152333337792537,-0.1792321595815268,10.30710387791758,3.3595789364072424,1.380093957709012,-1.9027275014945082,sitting
0.09105650407597098,1.0305689508029336,10.348333531215538,-3.2738890581656275,-0.021319368687662432,-1.2362457740588564,sitting
-1.2102010190900938,-0.08774316931718121,9.835015715147756,0.6219531254215079,-3.986249817261926,2.7336300472268737,sitting
-1.495111280690513,0.3498196125867696,10.544307223111971,0.004699975177901994,2.1660201959569587,-1.3780671461107188,sitting
0.0022940555372795574,1.0637593676187902,9.169378045062903,0.6659015947799491,-0.028285662929517952,-1.3187617892964234,sitting
0.3284880142254838,-0.6410748792629875,9.987536691005714,2.223330703461442,2.289994073753427,2.6650658969580197,sitting
-0.655112950723854,-0.32291907793170516,9.3781946772491,2.658504187308011,-3.80153863664311,3.9721045290560264,sitting
-1.0552016428562612,-0.16677768584505392,9.600400778609954,1.7581504532332128,-3.2282679251161146,-3.1408233230271687,sitting
-0.40354111938207665,0.4205146942449136,9.400791652210003,-3.7559115291351244,2.2749523083461507,-0.5139741358164014,sitting
0.5053285468574908,0.7161158130442342,11.12913910721904,3.260975063451939,2.854671591151921,-0.4303298279779635,sitting
-0.338895984115249,0.27195609075442423,11.329669583458868,1.8800954478748277,-0.8886573977548157,-0.23649434211349818,sitting
-1.1169410216684657,0.007568283906690537,10.76598022534171,0.7524852793155683,4.128630214712363,-4.048294032773416,sitting
0.37820444059231195,-0.1665851409211985,9.735722033533717,-3.280532449567074,3.2141571979013976,4.224734111380258,sitting
0.406507752542422,0.4189984832322178,10.473709105351443,0.8299219455984816,-0.6366191633321423,5.28022424298312,sitting
-0.5233616046927538,1.029706611043434,9.207209762840861,-1.3598937727769411,0.8601071803128715,2.2234966819078377,sitting
0.06342306580289452,0.42158778051980866,10.228118184534916,-2.6185611232829156,-2.3850022372670487,-5.885461837845814,sitting
-0.3825916941583374,0.16505016185312138,9.43273010803154,1.8370420018853382,-2.9563596702542485,4.7554116806308535,sitting
-0.21872138949936049,-0.19355344845094402,9.661064412485366,-5.308688000517934,3.068836068193353,2.978095724196757,sitting
-0.038261759183566946,-0.20124905779165447,9.659515725894725,-0.48540403527534903,1.006911142589799,0.8956568582691949,sitting
-0.1930977818837809,-0.26133546092155807,9.643815487620541,-0.28922066587031725,-1.0165023495317593,-0.8994696312247203,sitting
-0.3699725946217123,-0.19581050629253272,9.886639100739727,-0.33524542275968405,-0.6776410325401698,2.931288314806584,sitting
0.06153490201346489,0.7756002873169077,10.050957059752497,5.606116619303544,-2.2643188035133277,1.6204754922739721,sitting
0.30480577213071736,-0.7889195412811731,9.7628744221081,2.4192200370143997,2.7064767093350834,0.9065272592305713,sitting
-1.2251046377190526,-0.6050491667373419,8.918271835141947,-3.6248544375094993,3.5414140295550496,-2.346949584464104,sitting
0.04864861958032225,0.28074911699394095,9.799296597234138,5.458335686764292,1.0971893981492984,1.9357784183026527,sitting
-0.04971912807659591,-0.21654164340262744,9.244688716776823,1.6594193495148235,-2.393524313664865,-3.762107394363827,sitting
0.7352313209363247,-0.2858317075614912,10.31889221277626,3.953943880791636,-2.9167521315864997,-3.553705324977172,sitting
0.5782014485108292,0.3021997193665805,10.244552167606138,-6.216713435902943,0.8063285188251605,1.8122867799941274,sitting
0.20447358370560112,-0.029216288936277784,10.509562341115311,1.064286760582649,-2.4653071165282014,-2.429767339374993,sitting
0.4681670065541263,0.03355996780344578,10.112811222957706,3.5350052337072997,-2.4828670002450606,4.159245765446335,sitting
0.6880762273297524,-0.8913925728343035,11.18608977732868,-1.8005980485530584,-0.09835020412360485,5.297993750874773,sitting
0.15526706471418786,0.31137571880726445,9.508161312482853,-6.347476334791985,1.8346011866486336,-0.9783754744245854,sitting
-0.5225238911187611,-0.5282961145226011,9.28428094328553,-3.374349850579614,4.0865215562879795,4.138773192243654,sitting
0.023239351802217978,0.7261733324375419,8.813793636328484,-3.6227060732729384,-0.925990298063744,4.70873564243217,sitting
-0.957630361309503,0.8716473109502892,9.89346840565367,-0.8433800545072387,2.4988212549497506,1.5159765280972295,sitting
0.7897290942702557,0.08426612635814439,10.206118903112438,-4.133522053473889,-2.165124046657256,1.756677186292774,sitting
0.04294353299254583,0.06309003390187042,10.390599528231864,1.6276993247784235,-1.1738092514452088,-6.142276755117175,sitting
-0.33286502600020274,-0.1650384968090543,11.068316522114795,3.9777192388185307,-4.464462499171786,-3.12448346265975,sitting
0.21623232276214363,0.6115359719682713,10.180561405889685,-3.3488248988840073,1.9565047292811422,-3.977626149758609,sitting
-0.7896598717845511,-0.13268333582475766,11.107742930978283,3.5004689410090712,1.6148048479816668,1.5281044497708516,sitting
-0.1799520897900887,-0.24474551480304285,10.208873414502948,4.908180407797426,-1.2451596006906,-0.13540415417299423,sitting
-0.0877180837145217,0.18349604288969484,8.70700681177727,3.337431170561547,-1.6935959485777679,2.08060400920002,sitting
-0.9938847422192421,0.4491828733461857,9.530058666570325,-1.610432932959331,1.6670804594232944,-3.3727928538458185,sitting
0.31414441035164364,-0.5160527493970398,9.990815942060243,4.7179217592133975,-2.194460480997427,-5.533515770729636,sitting
0.1669597648868582,-0.3716120284830563,10.253855769283337,-0.1565081975694813,-1.4900988011829008,4.109448579398951,sitting
-0.5124504411375784,0.46445368142313975,10.860641946931457,-1.6531056086093388,4.3053839713543445,-1.4901271709048627,sitting
-0.10078365015488716,0.5559548889226027,10.247981817699392,-3.3038096705129583,4.159784075486283,-2.2231617065292824,sitting
-0.3122475292021755,0.29480751663168947,9.953876013323857,1.7520862579838323,3.2487908987744714,2.1830369150170963,sitting
-0.8511670765317335,-0.4568266342898881,10.538937414270718,3.101977348146993,3.702051910161931,-1.8104170407693254,sitting
-0.1840227544341097,-0.3375302804072786,10.471019527518031,-1.494906419474057,-2.2626626028988785,-2.677725547484847,sitting
-0.05562788218381971,0.05723540661304939,9.946730386163315,0.2762061667306418,0.6657688396753632,0.15856647205809538,sitting
0.19110852854271598,0.10998371365921344,9.497095161254203,1.1846598653157892,-1.7665262727489077,4.170496748008082,sitting
0.1481162572589236,-0.5580638486746553,9.888947445125185,1.7958161716520755,-0.06635842118697727,-6.28590109910434,sitting
0.5380359818555995,0.2753781945668757,11.305223937887705,0.49584282711172545,1.541836180967727,3.545529170088711,sitting
0.12405255893410017,0.49286876793650375,9.873024635324017,1.149561458489375,1.4980693399946752,-1.3714897041816267,sitting
-0.9027630250611083,0.22783769408594995,10.033132919033807,4.213014668247382,-2.175800924765543,3.9765656974251335,sitting
0.6066221808253294,-0.3498729341525656,10.892052551715445,-0.8896627707177297,4.80064433701086,3.005775319682462,sitting
0.7257469336581515,0.5241081891063732,10.727219755965516,-0.6285706531289132,-2.341816233912689,-2.330702488382729,sitting
1.3652493376204864,-0.08099511336520962,10.572434502063922,-1.307338198850617,-3.995275117629113,-0.7868248865187766,sitting
-0.42063450216290166,0.1707075560587099,10.207127670547004,-2.891573419981695,0.10030955557896348,-2.4779260055199117,sitting
-1.0020806564292402,0.8323647638118301,10.512889299384337,-2.7995458965013817,-2.355813764691372,0.6168236805359222,sitting
-0.5259784040353648,0.35011227954241575,10.742026381525552,3.9861532054705244,-1.1431493182055183,-2.0056304663897384,sitting
-0.00247365283710832,0.2608912128597201,9.774004249182402,2.4771236038816014,-4.216386341915066,1.4476331140942242,sitting
-0.019474624385160233,0.00012705133869680973,10.16690420375818,0.719907333264455,-2.632556911091736,-2.2562274196335137,sitting
0.6051709828270907,0.41397489693820194,9.348731834351112,-0.5946371779702777,-1.0246059015200317,1.3697542395667184,sitting
0.09980430246486785,-0.4018392119802566,10.788650913228878,3.7915334643691123,-1.5157249220873212,-2.2567612394946344,sitting
-0.04584397419642593,0.0924118744999253,9.226552248489824,1.8986311281635717,-0.2890119421477889,-4.05398065109929,sitting
-0.3831321681958055,0.8054236547830709,9.118016128974917,3.4612286738221414,2.6868008327036956,1.27030685761601,sitting
-0.004174129591905024,0.24220700616394966,9.517040579023078,-4.335818542568687,-2.523083760392984,2.0392017560683016,sitting
0.2735494334916547,0.8822208234812078,9.81445528735155,1.926235334991619,1.686581885308974,-2.2088644581499226,sitting
-0.0776030752913914,0.10107310348963262,9.664654543316662,3.2584260229125794,2.2440727580994118,5.006590923967667,sitting
-0.053536542762911345,0.8987148937783401,9.899967595926807,0.7950290143324001,2.2349286487888262,-2.3397975445307013,sitting
-0.24470142870514125,0.4119666403430637,9.931600961922642,1.5173747428909985,1.2337146138800947,-3.443875504596138,sitting
0.15334170013246676,-0.32602316928243147,9.799072058069074,0.8568020153445738,-2.4318933496680817,3.9886446906193136,sitting
0.772833100651872,0.1279038574480184,11.145391151284324,-6.360126815583431,2.3664091572750827,2.4375274254351185,sitting
1.0379831086531108,-0.5450157041122061,9.445600158267714,-3.003357447138691,1.777480126847971,2.8468704296131344,sitting
-0.028099633988693164,-0.4495962170639168,10.032475050158586,0.29954415892800307,-1.9688075900011914,-5.458158139548598,sitting
